Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range
-0,498046875;60,1651128480977;-3,1024169921875E-07;-0,497039794921875;1;204;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,50048828125;60,4092538474813;-3,0963134765625E-07;-0,499420166015625;1;205;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,498046875;60,6533948468649;-2,9156494140625E-07;-0,49700927734375;1;206;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,49560546875;60,8975358462485;-2,799072265625E-07;-0,494598388671875;1;207;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,4931640625;61,1416768456321;-2,70538330078125E-07;-0,4921875;1;208;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,49072265625;61,3858178450157;-2,6318359375E-07;-0,48974609375;1;209;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,48828125;61,6299588443993;-2,5665283203125E-07;-0,487274169921875;1;210;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,48583984375;61,8740998437829;-2,5079345703125E-07;-0,484832763671875;1;211;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,4833984375;62,1182408431665;-2,45574951171875E-07;-0,482452392578125;1;212;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,48095703125;62,3623818425501;-2,4090576171875E-07;-0,480010986328125;1;213;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,478515625;62,6065228419337;-2,36572265625E-07;-0,4775390625;1;214;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,47607421875;62,8506638413173;-2,32635498046875E-07;-0,475128173828125;1;215;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,4736328125;63,0948048407009;-2,288818359375E-07;-0,47271728515625;1;216;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,47119140625;63,3389458400845;-2,255859375E-07;-0,470245361328125;1;217;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,46875;63,5830868394681;-2,22015380859375E-07;-0,467864990234375;1;218;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,46630859375;63,8272278388517;-2,193603515625E-07;-0,465362548828125;1;219;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,4638671875;64,0713688382353;-2,16583251953125E-07;-0,462921142578125;1;220;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,46142578125;64,3155098376189;-2,13714599609375E-07;-0,46051025390625;1;221;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,458984375;64,5596508370026;-2,1124267578125E-07;-0,45806884765625;1;222;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,45654296875;64,8037918363862;-2,08892822265625E-07;-0,45556640625;1;223;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,4541015625;65,0479328357698;-2,06451416015625E-07;-0,453155517578125;1;224;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,45166015625;65,2920738351534;-2,04376220703125E-07;-0,45068359375;1;225;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,44921875;65,536214834537;-2,020263671875E-07;-0,44830322265625;1;226;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,44677734375;65,7803558339206;-1,99859619140625E-07;-0,44586181640625;1;227;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,4443359375;66,0244968333042;-1,98150634765625E-07;-0,4434814453125;1;228;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,44189453125;66,2686378326878;-1,96197509765625E-07;-0,440948486328125;1;229;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,439453125;66,5127788320714;-1,943359375E-07;-0,4385986328125;1;230;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,43701171875;66,756919831455;-1,92596435546875E-07;-0,4361572265625;1;231;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,4345703125;67,0010608308386;-1,90887451171875E-07;-0,4337158203125;1;232;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,43212890625;67,2452018302222;-1,8914794921875E-07;-0,431243896484375;1;233;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,4296875;67,4893428296058;-1,87744140625E-07;-0,428863525390625;1;234;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,42724609375;67,7334838289894;-1,86004638671875E-07;-0,4263916015625;1;235;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,4248046875;67,977624828373;-1,84356689453125E-07;-0,423980712890625;1;236;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,42236328125;68,2217658277566;-1,82861328125E-07;-0,4215087890625;1;237;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,419921875;68,4659068271402;-1,8145751953125E-07;-0,41912841796875;1;238;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,41748046875;68,7100478265238;-1,79779052734375E-07;-0,41668701171875;1;239;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,4150390625;68,9541888259074;-1,7816162109375E-07;-0,41424560546875;1;240;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,41259765625;69,198329825291;-1,7681884765625E-07;-0,411834716796875;1;241;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,41015625;69,4424708246746;-1,751708984375E-07;-0,40936279296875;1;242;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,40771484375;69,6866118240582;-1,73675537109375E-07;-0,406890869140625;1;243;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,4052734375;69,9307528234418;-1,72027587890625E-07;-0,40447998046875;1;244;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,40283203125;70,1748938228254;-1,7034912109375E-07;-0,40203857421875;1;245;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,400390625;70,419034822209;-1,68853759765625E-07;-0,399566650390625;1;246;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,39794921875;70,6631758215926;-1,669921875E-07;-0,397125244140625;1;247;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,3955078125;70,9073168209762;-1,65283203125E-07;-0,394744873046875;1;248;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,39306640625;71,1514578203598;-1,6357421875E-07;-0,392242431640625;1;249;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,390625;71,3955988197434;-1,61651611328125E-07;-0,389862060546875;1;250;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,38818359375;71,639739819127;-1,59942626953125E-07;-0,38739013671875;1;251;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,3857421875;71,8838808185106;-1,57928466796875E-07;-0,384979248046875;1;252;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,38330078125;72,1280218178943;-1,5594482421875E-07;-0,382568359375;1;253;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,380859375;72,3721628172779;-1,5350341796875E-07;-0,380126953125;1;254;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,37841796875;72,6163038166615;-1,5142822265625E-07;-0,37762451171875;1;255;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,3759765625;72,8604448160451;-1,48956298828125E-07;-0,37518310546875;1;256;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,37353515625;73,1045858154287;-1,46514892578125E-07;-0,37274169921875;1;257;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,37109375;73,3487268148123;-1,43890380859375E-07;-0,37030029296875;1;258;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,36865234375;73,5928678141959;-1,41357421875E-07;-0,367950439453125;1;259;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,3662109375;73,8370088135795;-1,38458251953125E-07;-0,365447998046875;1;260;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,36376953125;74,0811498129631;-1,35772705078125E-07;-0,36297607421875;1;261;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,361328125;74,3252908123467;-1,3262939453125E-07;-0,360565185546875;1;262;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,35888671875;74,5694318117303;-1,29425048828125E-07;-0,358184814453125;1;263;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,3564453125;74,8135728111139;-1,26220703125E-07;-0,355712890625;1;264;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,35400390625;75,0577138104975;-1,22772216796875E-07;-0,353240966796875;1;265;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,3515625;75,3018548098811;-1,1944580078125E-07;-0,350830078125;1;266;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,34912109375;75,5459958092647;-1,1553955078125E-07;-0,348388671875;1;267;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,3466796875;75,7901368086483;-1,11907958984375E-07;-0,34600830078125;1;268;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,34423828125;76,0342778080319;-1,0821533203125E-07;-0,34356689453125;1;269;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,341796875;76,2784188074155;-1,043701171875E-07;-0,341156005859375;1;270;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,33935546875;76,5225598067991;-1,00341796875E-07;-0,33868408203125;1;271;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,3369140625;76,7667008061827;-9,6221923828125E-08;-0,336212158203125;1;272;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,33447265625;77,0108418055663;-9,2041015625E-08;-0,333770751953125;1;273;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,33203125;77,2549828049499;-8,7799072265625E-08;-0,331390380859375;1;274;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,32958984375;77,4991238043335;-8,355712890625E-08;-0,328948974609375;1;275;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,3271484375;77,7432648037171;-7,8887939453125E-08;-0,326507568359375;1;276;0,000377255453169346;-1,23335473239422E-05;1 µA;
-0,32470703125;77,9874058031007;-7,501220703125E-08;-0,32391357421875;1;277;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,322265625;78,2315468024843;-7,0587158203125E-08;-0,321533203125;1;278;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,31982421875;78,4756878018679;-6,634521484375E-08;-0,319122314453125;1;279;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,3173828125;78,7198288012515;-6,1859130859375E-08;-0,316650390625;1;280;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,31494140625;78,9639698006351;-5,76171875E-08;-0,31427001953125;1;281;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,3125;79,2081108000187;-5,328369140625E-08;-0,31182861328125;1;282;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,31005859375;79,4522517994023;-4,8919677734375E-08;-0,30938720703125;1;283;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,3076171875;79,696392798786;-4,4342041015625E-08;-0,30694580078125;1;284;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,30517578125;79,9405337981696;-4,022216796875E-08;-0,30450439453125;1;285;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,302734375;80,1846747975532;-3,607177734375E-08;-0,302093505859375;1;286;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,30029296875;80,4288157969368;-3,2318115234375E-08;-0,29962158203125;1;287;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,2978515625;80,6729567963204;-2,8656005859375E-08;-0,297210693359375;1;288;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,29541015625;80,917097795704;-2,4932861328125E-08;-0,294769287109375;1;289;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,29296875;81,1612387950876;-2,1026611328125E-08;-0,292327880859375;1;290;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,29052734375;81,4053797944712;-1,7425537109375E-08;-0,289886474609375;1;291;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,2880859375;81,6495207938548;-1,3885498046875E-08;-0,2874755859375;1;292;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,28564453125;81,8936617932384;-1,0125732421875E-08;-0,2850341796875;1;293;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,283203125;82,137802792622;-6,5826416015625E-09;-0,28265380859375;1;294;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,28076171875;82,3819437920056;-2,935791015625E-09;-0,28021240234375;1;295;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,2783203125;82,6260847913892;7,38525390625E-10;-0,277801513671875;1;296;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,27587890625;82,8702257907728;3,9581298828125E-09;-0,27532958984375;1;297;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,2734375;83,1143667901564;7,45849609375E-09;-0,27288818359375;1;298;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,27099609375;83,35850778954;1,072998046875E-08;-0,27044677734375;1;299;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,2685546875;83,6026487889236;1,390380859375E-08;-0,26812744140625;1;300;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,26611328125;83,8467897883072;1,7095947265625E-08;-0,265594482421875;1;301;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,263671875;84,0909307876908;1,98394775390625E-08;-0,26312255859375;1;302;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,26123046875;84,3350717870744;2,26104736328125E-08;-0,2607421875;1;303;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,2587890625;84,579212786458;2,5299072265625E-08;-0,25830078125;1;304;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,25634765625;84,8233537858416;2,74658203125E-08;-0,255828857421875;1;305;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,25390625;85,0674947852252;3,0029296875E-08;-0,25347900390625;1;306;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,25146484375;85,3116357846088;3,1646728515625E-08;-0,251068115234375;1;307;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,2490234375;85,5557767839924;3,387451171875E-08;-0,24859619140625;1;308;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,24658203125;85,799917783376;3,5552978515625E-08;-0,24609375;1;309;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,244140625;86,0440587827596;3,69873046875E-08;-0,243682861328125;1;310;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,24169921875;86,2881997821432;3,8726806640625E-08;-0,241302490234375;1;311;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,2392578125;86,5323407815268;4,010009765625E-08;-0,23876953125;1;312;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,23681640625;86,7764817809104;4,1259765625E-08;-0,23651123046875;1;313;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,234375;87,020622780294;4,217529296875E-08;-0,2340087890625;1;314;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,23193359375;87,2647637796777;4,30908203125E-08;-0,231536865234375;1;315;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,2294921875;87,5089047790613;4,3731689453125E-08;-0,229217529296875;1;316;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,22705078125;87,7530457784449;4,4464111328125E-08;-0,226806640625;1;317;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,224609375;87,9971867778285;4,4769287109375E-08;-0,22430419921875;1;318;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,22216796875;88,2413277772121;4,522705078125E-08;-0,221771240234375;1;319;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,2197265625;88,4854687765957;4,55322265625E-08;-0,21942138671875;1;320;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,21728515625;88,7296097759793;4,583740234375E-08;-0,21697998046875;1;321;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,21484375;88,9737507753629;4,5928955078125E-08;-0,214569091796875;1;322;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,21240234375;89,2178917747465;4,6173095703125E-08;-0,212005615234375;1;323;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,2099609375;89,4620327741301;4,620361328125E-08;-0,209625244140625;1;324;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,20751953125;89,7061737735137;4,632568359375E-08;-0,20721435546875;1;325;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,205078125;89,9503147728973;4,6356201171875E-08;-0,204833984375;1;326;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,20263671875;90,1944557722809;4,6417236328125E-08;-0,20233154296875;1;327;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,2001953125;90,4385967716645;4,632568359375E-08;-0,19989013671875;1;328;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,19775390625;90,6827377710481;4,6234130859375E-08;-0,197540283203125;1;329;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,1953125;90,9268787704317;4,6112060546875E-08;-0,195037841796875;1;330;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,19287109375;91,1710197698153;4,620361328125E-08;-0,192657470703125;1;331;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,1904296875;91,4151607691989;4,58984375E-08;-0,190093994140625;1;332;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,18798828125;91,6593017685825;4,547119140625E-08;-0,18768310546875;1;333;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,185546875;91,9034427679661;4,5166015625E-08;-0,185333251953125;1;334;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,18310546875;92,1475837673497;4,4952392578125E-08;-0,182891845703125;1;335;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,1806640625;92,3917247667333;4,443359375E-08;-0,180328369140625;1;336;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,17822265625;92,6358657661169;4,3914794921875E-08;-0,177947998046875;1;337;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,17578125;92,8800067655005;4,345703125E-08;-0,175537109375;1;338;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,17333984375;93,1241477648841;4,30908203125E-08;-0,173065185546875;1;339;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,1708984375;93,3682887642677;4,248046875E-08;-0,170623779296875;1;340;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,16845703125;93,6124297636513;4,1961669921875E-08;-0,168212890625;1;341;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,166015625;93,8565707630349;4,144287109375E-08;-0,165771484375;1;342;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,16357421875;94,1007117624185;4,1046142578125E-08;-0,163360595703125;1;343;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,1611328125;94,3448527618021;4,0618896484375E-08;-0,16082763671875;1;344;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,15869140625;94,5889937611857;4,022216796875E-08;-0,158447265625;1;345;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,15625;94,8331347605694;3,9764404296875E-08;-0,15606689453125;1;346;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,15380859375;95,077275759953;3,9306640625E-08;-0,15362548828125;1;347;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,1513671875;95,3214167593366;3,912353515625E-08;-0,151092529296875;1;348;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,14892578125;95,5655577587202;3,887939453125E-08;-0,14874267578125;1;349;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,146484375;95,8096987581038;3,8604736328125E-08;-0,14630126953125;1;350;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,14404296875;96,0538397574874;3,8177490234375E-08;-0,143829345703125;1;351;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,1416015625;96,297980756871;3,802490234375E-08;-0,141357421875;1;352;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,13916015625;96,5421217562546;3,778076171875E-08;-0,138946533203125;1;353;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,13671875;96,7862627556382;3,741455078125E-08;-0,136505126953125;1;354;0,000377255453169346;-1,23335473239422E-05;100 nA;
-0,13427734375;97,0304037550218;3,74755859375E-08;-0,134063720703125;1;355;0,000377255453169346;-1,23335473239422E-05;100 nA;
